a,p,q,f,l,T,m,M
3800417308,88020.46000000,0.00012000,5723770176,5723770176,1767230127489,True,True
3800417309,88020.47000000,0.43070000,5723770177,5723770227,1767230127727,False,True
3800417310,88020.48000000,0.00147000,5723770228,5723770250,1767230127727,False,True
3800417311,88020.49000000,0.00045000,5723770251,5723770256,1767230127727,False,True
3800417312,88020.62000000,0.00018000,5723770257,5723770259,1767230127727,False,True
3800417313,88020.63000000,0.29606000,5723770260,5723770264,1767230127727,False,True
3800417314,88020.64000000,0.00018000,5723770265,5723770267,1767230127727,False,True
3800417315,88020.78000000,0.00071000,5723770268,5723770272,1767230127727,False,True
3800417316,88020.80000000,0.00008000,5723770273,5723770273,1767230127727,False,True
3800417317,88020.81000000,0.00012000,5723770274,5723770274,1767230127727,False,True
3800417318,88021.00000000,0.00006000,5723770275,5723770275,1767230127727,False,True
3800417319,88021.03000000,0.00300000,5723770276,5723770276,1767230127727,False,True
3800417320,88021.33000000,0.00056000,5723770277,5723770277,1767230127727,False,True
3800417321,88021.48000000,0.00037000,5723770278,5723770278,1767230127727,False,True
3800417322,88021.53000000,0.00014000,5723770279,5723770279,1767230127727,False,True
3800417323,88022.00000000,0.00180000,5723770280,5723770281,1767230127727,False,True
3800417324,88022.22000000,0.00030000,5723770282,5723770282,1767230127727,False,True
3800417325,88022.38000000,0.00006000,5723770283,5723770283,1767230127727,False,True
3800417326,88022.59000000,0.00019000,5723770284,5723770284,1767230127727,False,True
3800417327,88022.68000000,0.00517000,5723770285,5723770287,1767230127727,False,True
3800417328,88022.70000000,0.00006000,5723770288,5723770288,1767230127727,False,True
3800417329,88022.72000000,0.00007000,5723770289,5723770289,1767230127727,False,True
3800417330,88022.80000000,0.00018000,5723770290,5723770292,1767230127727,False,True
3800417331,88022.81000000,0.03421000,5723770293,5723770295,1767230127727,False,True
3800417332,88023.06000000,0.00007000,5723770296,5723770296,1767230127727,False,True
3800417333,88023.66000000,0.00007000,5723770297,5723770297,1767230127727,False,True
3800417334,88023.89000000,0.00006000,5723770298,5723770298,1767230127727,False,True
3800417335,88023.92000000,0.00048000,5723770299,5723770299,1767230127727,False,True
3800417336,88023.97000000,0.00006000,5723770300,5723770300,1767230127727,False,True
3800417337,88024.00000000,0.00380000,5723770301,5723770303,1767230127727,False,True
3800417338,88024.30000000,0.00250000,5723770304,5723770304,1767230127727,False,True
3800417339,88024.36000000,0.00018000,5723770305,5723770307,1767230127727,False,True
3800417340,88024.37000000,0.02591000,5723770308,5723770310,1767230127727,False,True
3800417341,88024.41000000,0.00033000,5723770311,5723770312,1767230127727,False,True
3800417342,88024.56000000,0.00009000,5723770313,5723770313,1767230127727,False,True
3800417343,88024.65000000,0.00052000,5723770314,5723770314,1767230127727,False,True
3800417344,88024.83000000,0.01131000,5723770315,5723770317,1767230127727,False,True
3800417345,88025.00000000,0.00064000,5723770318,5723770319,1767230127727,False,True
3800417346,88025.05000000,0.00016000,5723770320,5723770320,1767230127727,False,True
3800417347,88025.06000000,0.00529000,5723770321,5723770323,1767230127727,False,True
3800417348,88025.23000000,0.00009000,5723770324,5723770324,1767230127727,False,True
3800417349,88025.64000000,0.00788000,5723770325,5723770327,1767230127727,False,True
3800417350,88025.74000000,0.00042000,5723770328,5723770328,1767230127727,False,True
3800417351,88025.78000000,0.00018000,5723770329,5723770331,1767230127727,False,True
3800417352,88025.79000000,0.02012000,5723770332,5723770334,1767230127727,False,True
3800417353,88025.99000000,0.00007000,5723770335,5723770335,1767230127727,False,True
3800417354,88026.00000000,0.00180000,5723770336,5723770337,1767230127727,False,True
3800417355,88026.02000000,0.00016000,5723770338,5723770339,1767230127727,False,True
3800417356,88026.03000000,0.00006000,5723770340,5723770340,1767230127727,False,True
3800417357,88026.22000000,0.00006000,5723770341,5723770341,1767230127727,False,True
3800417358,88026.23000000,0.15657000,5723770342,5723770342,1767230127727,False,True
3800417359,88026.22000000,0.00920000,5723770343,5723770343,1767230127734,True,True
3800417360,88026.23000000,0.00200000,5723770344,5723770344,1767230127735,False,True
3800417361,88026.23000000,0.00407000,5723770345,5723770345,1767230127735,False,True
3800417362,88026.22000000,0.01376000,5723770346,5723770346,1767230127865,True,True
3800417363,88026.22000000,0.00194000,5723770347,5723770347,1767230128155,True,True
3800417364,88026.23000000,0.11883000,5723770348,5723770348,1767230128394,False,True
3800417365,88026.23000000,0.00012000,5723770349,5723770349,1767230128637,False,True
3800417366,88026.23000000,0.00012000,5723770350,5723770350,1767230128877,False,True
3800417367,88026.22000000,0.00051000,5723770351,5723770351,1767230128971,True,True
3800417368,88026.22000000,0.00257000,5723770352,5723770352,1767230129081,True,True
3800417369,88026.22000000,0.01114000,5723770353,5723770353,1767230129310,True,True
3800417370,88026.23000000,0.00021000,5723770354,5723770354,1767230129340,False,True
3800417371,88026.23000000,0.00012000,5723770355,5723770355,1767230129370,False,True
3800417372,88026.23000000,0.27629000,5723770356,5723770356,1767230129886,False,True
3800417373,88026.22000000,0.00025000,5723770357,5723770357,1767230130211,True,True
3800417374,88026.23000000,0.00034000,5723770358,5723770358,1767230131008,False,True
3800417375,88026.22000000,0.00017000,5723770359,5723770359,1767230131134,True,True
3800417376,88026.23000000,0.00020000,5723770360,5723770360,1767230131197,False,True
3800417377,88026.22000000,0.00406000,5723770361,5723770361,1767230131255,True,True
3800417378,88026.22000000,0.00095000,5723770362,5723770362,1767230131768,True,True
3800417379,88026.23000000,0.00032000,5723770363,5723770363,1767230132248,False,True
3800417380,88026.23000000,0.00628000,5723770364,5723770364,1767230132472,False,True
3800417381,88026.23000000,0.00200000,5723770365,5723770365,1767230132481,False,True
3800417382,88026.23000000,0.00200000,5723770366,5723770366,1767230134382,False,True
3800417383,88026.23000000,0.00030000,5723770367,5723770367,1767230134582,False,True
3800417384,88026.23000000,0.01177000,5723770368,5723770368,1767230134595,False,True
3800417385,88026.23000000,0.16408000,5723770369,5723770431,1767230135134,False,True
3800417386,88026.24000000,0.00224000,5723770432,5723770454,1767230135134,False,True
3800417387,88026.25000000,0.00106000,5723770455,5723770458,1767230135134,False,True
3800417388,88026.40000000,0.00018000,5723770459,5723770461,1767230135134,False,True
3800417389,88026.41000000,0.00931000,5723770462,5723770465,1767230135134,False,True
3800417390,88026.51000000,0.00018000,5723770466,5723770468,1767230135134,False,True
3800417391,88026.56000000,0.00008000,5723770469,5723770469,1767230135134,False,True
3800417392,88026.73000000,0.00006000,5723770470,5723770470,1767230135134,False,True
3800417393,88026.98000000,0.00010000,5723770471,5723770471,1767230135134,False,True
3800417394,88027.02000000,0.00009000,5723770472,5723770472,1767230135134,False,True
3800417395,88027.14000000,0.00018000,5723770473,5723770475,1767230135134,False,True
3800417396,88027.15000000,0.01157000,5723770476,5723770479,1767230135134,False,True
3800417397,88027.61000000,0.00018000,5723770480,5723770482,1767230135134,False,True
3800417398,88027.62000000,0.00128000,5723770483,5723770483,1767230135134,False,True
3800417399,88027.77000000,0.00018000,5723770484,5723770486,1767230135134,False,True
3800417400,88027.78000000,0.00882000,5723770487,5723770492,1767230135134,False,True
3800417401,88028.00000000,0.00416000,5723770493,5723770501,1767230135134,False,True
3800417402,88028.01000000,0.02591000,5723770502,5723770504,1767230135134,False,True
3800417403,88028.07000000,0.00013000,5723770505,5723770505,1767230135134,False,True
3800417404,88028.21000000,0.00018000,5723770506,5723770508,1767230135134,False,True
3800417405,88028.22000000,0.10012000,5723770509,5723770511,1767230135134,False,True
3800417406,88028.24000000,0.00043000,5723770512,5723770512,1767230135134,False,True
3800417407,88028.28000000,0.00013000,5723770513,5723770514,1767230135134,False,True
3800417408,88028.40000000,0.00077000,5723770515,5723770517,1767230135134,False,True
3800417409,88028.41000000,0.13078000,5723770518,5723770518,1767230135134,False,True
3800417410,88028.41000000,0.00632000,5723770519,5723770523,1767230135144,False,True
3800417411,88028.41000000,0.01489000,5723770524,5723770555,1767230135165,False,True
3800417412,88028.42000000,0.00135000,5723770556,5723770576,1767230135165,False,True
3800417413,88028.43000000,0.00027000,5723770577,5723770579,1767230135165,False,True
3800417414,88028.44000000,0.00200000,5723770580,5723770606,1767230135169,False,True
3800417415,88028.44000000,0.00405000,5723770607,5723770607,1767230135184,False,True
3800417416,88028.44000000,0.00072000,5723770608,5723770608,1767230135198,False,True
3800417417,88028.44000000,0.00383000,5723770609,5723770609,1767230135200,False,True
3800417418,88028.44000000,0.00195000,5723770610,5723770610,1767230135200,False,True
3800417419,88028.44000000,0.01072000,5723770611,5723770627,1767230135215,False,True
3800417420,88028.45000000,0.00147000,5723770628,5723770650,1767230135215,False,True
3800417421,88028.46000000,0.00018000,5723770651,5723770652,1767230135215,False,True
3800417422,88028.47000000,0.00006000,5723770653,5723770653,1767230135215,False,True
3800417423,88028.57000000,0.00008000,5723770654,5723770654,1767230135215,False,True
3800417424,88028.72000000,0.00405000,5723770655,5723770658,1767230135215,False,True
3800417425,88028.81000000,0.00007000,5723770659,5723770659,1767230135215,False,True
3800417426,88028.82000000,0.00018000,5723770660,5723770662,1767230135215,False,True
3800417427,88028.83000000,0.01133000,5723770663,5723770676,1767230135215,False,True
3800417428,88028.92000000,0.00007000,5723770677,5723770677,1767230135215,False,True
3800417429,88029.12000000,0.00007000,5723770678,5723770678,1767230135215,False,True
3800417430,88029.15000000,0.00056000,5723770679,5723770679,1767230135215,False,True
3800417431,88029.41000000,0.00006000,5723770680,5723770680,1767230135215,False,True
3800417432,88029.71000000,0.00009000,5723770681,5723770681,1767230135215,False,True
3800417433,88029.99000000,0.00018000,5723770682,5723770684,1767230135215,False,True
3800417434,88030.00000000,0.00560000,5723770685,5723770687,1767230135244,False,True
3800417435,88030.00000000,1.01102000,5723770688,5723770712,1767230135251,False,True
3800417436,88030.00000000,0.00622000,5723770713,5723770713,1767230135304,False,True
3800417437,88030.00000000,0.00612000,5723770714,5723770714,1767230135393,False,True
3800417438,88029.99000000,0.01109000,5723770715,5723770715,1767230135466,True,True
3800417439,88030.00000000,0.00491000,5723770716,5723770716,1767230135506,False,True
3800417440,88030.00000000,0.00619000,5723770717,5723770717,1767230135580,False,True
3800417441,88029.99000000,0.03000000,5723770718,5723770718,1767230135843,True,True
3800417442,88029.99000000,0.05000000,5723770719,5723770719,1767230135847,True,True
3800417443,88029.99000000,0.00555000,5723770720,5723770720,1767230135887,True,True
3800417444,88029.99000000,0.00118000,5723770721,5723770721,1767230136723,True,True
3800417445,88029.99000000,0.05042000,5723770722,5723770722,1767230136760,True,True
3800417446,88029.99000000,0.04898000,5723770723,5723770724,1767230136764,True,True
3800417447,88030.00000000,0.00105000,5723770725,5723770725,1767230137729,False,True
3800417448,88030.00000000,0.00023000,5723770726,5723770726,1767230138441,False,True
3800417449,88030.00000000,0.00200000,5723770727,5723770727,1767230138883,False,True
3800417450,88030.00000000,0.00100000,5723770728,5723770728,1767230139883,False,True
3800417451,88030.00000000,0.00664000,5723770729,5723770735,1767230139888,False,True
3800417452,88030.00000000,0.00664000,5723770736,5723770737,1767230139897,False,True
3800417453,88030.00000000,0.08532000,5723770738,5723770786,1767230139965,False,True
3800417454,88030.01000000,0.00135000,5723770787,5723770794,1767230139965,False,True
3800417455,88030.04000000,0.00100000,5723770795,5723770801,1767230139965,False,True
3800417456,88030.05000000,0.01175000,5723770802,5723770808,1767230139965,False,True
3800417457,88030.12000000,0.00007000,5723770809,5723770809,1767230139965,False,True
3800417458,88030.14000000,0.00007000,5723770810,5723770810,1767230139965,False,True
3800417459,88030.42000000,0.00009000,5723770811,5723770811,1767230139965,False,True
3800417460,88030.44000000,0.00008000,5723770812,5723770812,1767230139965,False,True
3800417461,88030.50000000,0.00006000,5723770813,5723770813,1767230139965,False,True
3800417462,88030.67000000,0.00018000,5723770814,5723770816,1767230139965,False,True
3800417463,88030.68000000,0.00900000,5723770817,5723770825,1767230139965,False,True
3800417464,88030.75000000,0.00032000,5723770826,5723770826,1767230139965,False,True
3800417465,88030.76000000,0.00006000,5723770827,5723770827,1767230139965,False,True
3800417466,88030.80000000,0.00018000,5723770828,5723770830,1767230139965,False,True
3800417467,88030.81000000,0.00922000,5723770831,5723770833,1767230139965,False,True
3800417468,88030.89000000,0.00049000,5723770834,5723770834,1767230139965,False,True
3800417469,88031.00000000,0.00116000,5723770835,5723770835,1767230139965,False,True
3800417470,88031.14000000,0.00018000,5723770836,5723770836,1767230139965,False,True
3800417471,88031.25000000,0.00006000,5723770837,5723770837,1767230139965,False,True
3800417472,88031.34000000,0.00006000,5723770838,5723770838,1767230139965,False,True
3800417473,88031.85000000,0.00007000,5723770839,5723770839,1767230139965,False,True
3800417474,88031.96000000,0.00018000,5723770840,5723770842,1767230139965,False,True
3800417475,88031.97000000,0.00018000,5723770843,5723770845,1767230139965,False,True
3800417476,88031.98000000,0.01148000,5723770846,5723770848,1767230139965,False,True
3800417477,88032.00000000,0.00380000,5723770849,5723770851,1767230139965,False,True
