a,p,q,f,l,T,m,M
1850083068,2981.79000000,0.12690000,3402590838,3402590838,1767245507998,True,True
1850083069,2981.80000000,0.01670000,3402590839,3402590847,1767245508479,False,True
1850083070,2981.79000000,0.00360000,3402590848,3402590848,1767245511352,True,True
1850083071,2981.79000000,0.00700000,3402590849,3402590849,1767245512375,True,True
1850083072,2981.80000000,0.28000000,3402590850,3402590879,1767245513609,False,True
1850083073,2981.79000000,0.00400000,3402590880,3402590880,1767245513953,True,True
1850083074,2981.80000000,0.02620000,3402590881,3402590893,1767245514165,False,True
1850083075,2981.80000000,0.00360000,3402590894,3402590895,1767245514546,False,True
1850083076,2981.79000000,0.00210000,3402590896,3402590896,1767245516525,True,True
1850083077,2981.79000000,0.00360000,3402590897,3402590897,1767245517901,True,True
1850083078,2981.79000000,0.09270000,3402590898,3402590898,1767245519611,True,True
1850083079,2981.80000000,0.71130000,3402590899,3402590929,1767245522316,False,True
1850083080,2981.81000000,0.14940000,3402590930,3402590935,1767245522316,False,True
1850083081,2981.84000000,0.00540000,3402590936,3402590938,1767245522316,False,True
1850083082,2981.85000000,0.46500000,3402590939,3402590939,1767245522343,False,True
1850083083,2981.85000000,0.46500000,3402590940,3402590940,1767245522344,False,True
1850083084,2981.85000000,0.46500000,3402590941,3402590941,1767245522344,False,True
1850083085,2981.85000000,0.46500000,3402590942,3402590942,1767245522344,False,True
1850083086,2981.85000000,0.19210000,3402590943,3402590970,1767245522344,False,True
1850083087,2981.86000000,0.02330000,3402590971,3402590983,1767245522344,False,True
1850083088,2981.87000000,0.00880000,3402590984,3402590988,1767245522344,False,True
1850083089,2981.88000000,0.00500000,3402590989,3402590989,1767245522344,False,True
1850083090,2981.89000000,0.03270000,3402590990,3402590990,1767245522344,False,True
1850083091,2981.90000000,0.00200000,3402590991,3402590991,1767245522344,False,True
1850083092,2981.91000000,0.00180000,3402590992,3402590992,1767245522344,False,True
1850083093,2981.92000000,0.00340000,3402590993,3402590994,1767245522344,False,True
1850083094,2981.94000000,0.02400000,3402590995,3402590999,1767245522344,False,True
1850083095,2981.95000000,0.17190000,3402591000,3402591002,1767245522344,False,True
1850083096,2981.95000000,0.46500000,3402591003,3402591004,1767245522345,False,True
1850083097,2981.95000000,0.13370000,3402591005,3402591005,1767245522345,False,True
1850083098,2981.99000000,0.00540000,3402591006,3402591008,1767245522345,False,True
1850083099,2982.00000000,0.32590000,3402591009,3402591010,1767245522345,False,True
1850083100,2982.00000000,0.08610000,3402591011,3402591011,1767245522356,False,True
1850083101,2982.00000000,0.32350000,3402591012,3402591044,1767245522366,False,True
1850083102,2982.01000000,0.02700000,3402591045,3402591059,1767245522366,False,True
1850083103,2982.02000000,0.04950000,3402591060,3402591060,1767245522366,False,True
1850083104,2982.02000000,0.20000000,3402591061,3402591061,1767245522366,False,True
1850083105,2982.02000000,0.10000000,3402591062,3402591062,1767245522367,False,True
1850083106,2982.02000000,0.07800000,3402591063,3402591086,1767245522408,False,True
1850083107,2982.03000000,0.00970000,3402591087,3402591092,1767245522408,False,True
1850083108,2982.03000000,0.07710000,3402591093,3402591130,1767245522417,False,True
1850083109,2982.04000000,0.02160000,3402591131,3402591142,1767245522417,False,True
1850083110,2982.10000000,0.00200000,3402591143,3402591143,1767245522417,False,True
1850083111,2982.12000000,0.00340000,3402591144,3402591145,1767245522417,False,True
1850083112,2982.13000000,0.05560000,3402591146,3402591148,1767245522417,False,True
1850083113,2982.14000000,0.53950000,3402591149,3402591151,1767245522417,False,True
1850083114,2982.15000000,0.00540000,3402591152,3402591154,1767245522417,False,True
1850083115,2982.16000000,0.23470000,3402591155,3402591155,1767245522417,False,True
1850083116,2982.17000000,0.00880000,3402591156,3402591160,1767245522417,False,True
1850083117,2982.18000000,0.07870000,3402591161,3402591162,1767245522417,False,True
1850083118,2982.20000000,0.00200000,3402591163,3402591163,1767245522417,False,True
1850083119,2982.22000000,0.00680000,3402591164,3402591167,1767245522417,False,True
1850083120,2982.24000000,0.02410000,3402591168,3402591168,1767245522417,False,True
1850083121,2982.25000000,0.00880000,3402591169,3402591173,1767245522417,False,True
1850083122,2982.26000000,0.01900000,3402591174,3402591174,1767245522585,False,True
1850083123,2982.26000000,0.01900000,3402591175,3402591175,1767245522586,False,True
1850083124,2982.26000000,0.01900000,3402591176,3402591176,1767245522586,False,True
1850083125,2982.26000000,0.01900000,3402591177,3402591177,1767245522586,False,True
1850083126,2982.26000000,0.01900000,3402591178,3402591178,1767245522586,False,True
1850083127,2982.26000000,0.01900000,3402591179,3402591179,1767245522587,False,True
1850083128,2982.26000000,0.01900000,3402591180,3402591180,1767245522588,False,True
1850083129,2982.25000000,0.00200000,3402591181,3402591181,1767245523421,True,True
1850083130,2982.26000000,0.13800000,3402591182,3402591182,1767245523430,False,True
1850083131,2982.25000000,1.00200000,3402591183,3402591183,1767245524359,True,True
1850083132,2982.25000000,0.08230000,3402591184,3402591184,1767245524770,True,True
1850083133,2982.26000000,0.80000000,3402591185,3402591185,1767245525998,False,True
1850083134,2982.26000000,0.10000000,3402591186,3402591186,1767245525998,False,True
1850083135,2982.26000000,0.40000000,3402591187,3402591187,1767245525998,False,True
1850083136,2982.26000000,0.20000000,3402591188,3402591188,1767245525998,False,True
1850083137,2982.26000000,0.26820000,3402591189,3402591202,1767245526005,False,True
1850083138,2982.26000000,0.40230000,3402591203,3402591224,1767245526005,False,True
1850083139,2982.26000000,0.09410000,3402591225,3402591230,1767245526006,False,True
1850083140,2982.27000000,0.03500000,3402591231,3402591243,1767245526006,False,True
1850083141,2982.28000000,0.00510000,3402591244,3402591246,1767245526006,False,True
1850083142,2982.33000000,0.01180000,3402591247,3402591251,1767245526006,False,True
1850083143,2982.37000000,0.00540000,3402591252,3402591254,1767245526006,False,True
1850083144,2982.39000000,0.00540000,3402591255,3402591257,1767245526006,False,True
1850083145,2982.40000000,0.27360000,3402591258,3402591261,1767245526006,False,True
1850083146,2982.42000000,0.02110000,3402591262,3402591265,1767245526006,False,True
1850083147,2982.45000000,0.04020000,3402591266,3402591266,1767245526006,False,True
1850083148,2982.47000000,0.01120000,3402591267,3402591267,1767245526006,False,True
1850083149,2982.47000000,0.01610000,3402591268,3402591270,1767245526006,False,True
1850083150,2982.49000000,0.00880000,3402591271,3402591275,1767245526006,False,True
1850083151,2982.50000000,0.24330000,3402591276,3402591276,1767245526006,False,True
1850083152,2982.50000000,0.33520000,3402591277,3402591277,1767245526012,False,True
1850083153,2982.50000000,0.19930000,3402591278,3402591306,1767245526016,False,True
1850083154,2982.51000000,0.02160000,3402591307,3402591318,1767245526016,False,True
1850083155,2982.52000000,0.00340000,3402591319,3402591319,1767245526016,False,True
1850083156,2982.53000000,0.00540000,3402591320,3402591322,1767245526016,False,True
1850083157,2982.54000000,0.07040000,3402591323,3402591325,1767245526016,False,True
1850083158,2982.55000000,0.05200000,3402591326,3402591326,1767245526016,False,True
1850083159,2982.56000000,0.00170000,3402591327,3402591327,1767245526016,False,True
1850083160,2982.57000000,0.00180000,3402591328,3402591328,1767245526016,False,True
1850083161,2982.58000000,0.20450000,3402591329,3402591331,1767245526016,False,True
1850083162,2982.60000000,0.00410000,3402591332,3402591333,1767245526016,False,True
1850083163,2982.61000000,0.00540000,3402591334,3402591336,1767245526016,False,True
1850083164,2982.62000000,0.45200000,3402591337,3402591337,1767245526032,False,True
1850083165,2982.62000000,0.45200000,3402591338,3402591344,1767245526035,False,True
1850083166,2982.62000000,0.45200000,3402591345,3402591345,1767245526036,False,True
1850083167,2982.62000000,0.45870000,3402591346,3402591387,1767245526116,False,True
1850083168,2982.63000000,0.03600000,3402591388,3402591407,1767245526116,False,True
1850083169,2982.65000000,0.00540000,3402591408,3402591410,1767245526116,False,True
1850083170,2982.66000000,0.26820000,3402591411,3402591411,1767245526135,False,True
1850083171,2982.66000000,0.50290000,3402591412,3402591412,1767245526136,False,True
1850083172,2982.66000000,0.14120000,3402591413,3402591413,1767245527170,False,True
1850083173,2982.66000000,0.46680000,3402591414,3402591448,1767245527266,False,True
1850083174,2982.67000000,0.01800000,3402591449,3402591458,1767245527266,False,True
1850083175,2982.69000000,0.00540000,3402591459,3402591461,1767245527266,False,True
1850083176,2982.70000000,0.37050000,3402591462,3402591464,1767245527266,False,True
1850083177,2982.76000000,0.00190000,3402591465,3402591465,1767245527266,False,True
1850083178,2982.78000000,0.00340000,3402591466,3402591467,1767245527266,False,True
1850083179,2982.79000000,0.01220000,3402591468,3402591471,1767245527266,False,True
1850083180,2982.80000000,0.22540000,3402591472,3402591515,1767245527416,False,True
1850083181,2982.81000000,0.02680000,3402591516,3402591530,1767245527416,False,True
1850083182,2982.83000000,0.00540000,3402591531,3402591533,1767245527416,False,True
1850083183,2982.84000000,0.05870000,3402591534,3402591537,1767245527416,False,True
1850083184,2982.90000000,0.00750000,3402591538,3402591541,1767245527416,False,True
1850083185,2982.93000000,0.00540000,3402591542,3402591544,1767245527416,False,True
1850083186,2982.94000000,0.46500000,3402591545,3402591584,1767245528148,False,True
1850083187,2982.94000000,0.00390000,3402591585,3402591585,1767245528165,False,True
1850083188,2982.94000000,0.46500000,3402591586,3402591586,1767245529061,False,True
1850083189,2982.94000000,0.46500000,3402591587,3402591588,1767245529210,False,True
1850083190,2982.94000000,0.46500000,3402591589,3402591601,1767245529210,False,True
1850083191,2982.94000000,0.20530000,3402591602,3402591616,1767245529211,False,True
1850083192,2982.95000000,0.02880000,3402591617,3402591632,1767245529211,False,True
1850083193,2982.96000000,0.08720000,3402591633,3402591635,1767245529211,False,True
1850083194,2982.97000000,0.02550000,3402591636,3402591641,1767245529211,False,True
1850083195,2982.98000000,0.11820000,3402591642,3402591644,1767245529211,False,True
1850083196,2982.98000000,0.00500000,3402591645,3402591645,1767245529212,False,True
1850083197,2982.99000000,0.00540000,3402591646,3402591648,1767245529212,False,True
1850083198,2983.00000000,0.45460000,3402591649,3402591649,1767245529212,False,True
1850083199,2983.00000000,0.46500000,3402591650,3402591650,1767245529213,False,True
1850083200,2983.00000000,3.71610000,3402591651,3402591681,1767245529218,False,True
1850083201,2983.01000000,0.08700000,3402591682,3402591724,1767245529266,False,True
1850083202,2983.02000000,0.02520000,3402591725,3402591738,1767245529266,False,True
1850083203,2983.05000000,0.01940000,3402591739,3402591741,1767245529266,False,True
1850083204,2983.06000000,0.00540000,3402591742,3402591744,1767245529266,False,True
1850083205,2983.06000000,0.03370000,3402591745,3402591745,1767245529323,True,True
1850083206,2983.06000000,0.01000000,3402591746,3402591746,1767245529875,True,True
1850083207,2983.06000000,1.29000000,3402591747,3402591747,1767245531325,True,True
1850083208,2983.07000000,1.00590000,3402591748,3402591749,1767245531371,False,True
1850083209,2983.07000000,0.67500000,3402591750,3402591750,1767245531382,False,True
1850083210,2983.07000000,0.16750000,3402591751,3402591784,1767245531420,False,True
1850083211,2983.08000000,0.04170000,3402591785,3402591799,1767245531420,False,True
1850083212,2983.10000000,0.03440000,3402591800,3402591802,1767245531420,False,True
1850083213,2983.12000000,0.00170000,3402591803,3402591803,1767245531420,False,True
1850083214,2983.13000000,0.02220000,3402591804,3402591809,1767245531420,False,True
1850083215,2983.14000000,0.20370000,3402591810,3402591811,1767245531420,False,True
1850083216,2983.17000000,0.02750000,3402591812,3402591812,1767245531420,False,True
1850083217,2983.17000000,0.02630000,3402591813,3402591814,1767245531422,False,True
1850083218,2983.18000000,0.01100000,3402591815,3402591817,1767245531422,False,True
1850083219,2983.20000000,0.05240000,3402591818,3402591843,1767245531432,False,True
1850083220,2983.21000000,0.02700000,3402591844,3402591858,1767245531432,False,True
1850083221,2983.22000000,0.27160000,3402591859,3402591861,1767245531432,False,True
1850083222,2983.24000000,0.00540000,3402591862,3402591864,1767245531432,False,True
1850083223,2983.25000000,0.02980000,3402591865,3402591865,1767245531432,False,True
1850083224,2983.25000000,0.09310000,3402591866,3402591888,1767245531466,False,True
1850083225,2983.26000000,0.02330000,3402591889,3402591901,1767245531466,False,True
1850083226,2983.27000000,0.00340000,3402591902,3402591903,1767245531466,False,True
1850083227,2983.31000000,0.05100000,3402591904,3402591910,1767245531466,False,True
1850083228,2983.32000000,0.20990000,3402591911,3402591916,1767245531466,False,True
1850083229,2983.32000000,0.04220000,3402591917,3402591917,1767245531559,True,True
1850083230,2983.33000000,0.00330000,3402591918,3402591919,1767245532545,False,True
1850083231,2983.32000000,0.06070000,3402591920,3402591920,1767245532820,True,True
1850083232,2983.32000000,0.18720000,3402591921,3402591921,1767245533249,True,True
1850083233,2983.33000000,0.25000000,3402591922,3402591923,1767245534349,False,True
1850083234,2983.33000000,0.58440000,3402591924,3402591972,1767245534416,False,True
1850083235,2983.34000000,0.01600000,3402591973,3402591981,1767245534416,False,True
1850083236,2983.35000000,0.00880000,3402591982,3402591986,1767245534416,False,True
1850083237,2983.36000000,0.07400000,3402591987,3402591989,1767245534416,False,True
1850083238,2983.38000000,0.00790000,3402591990,3402591991,1767245534416,False,True
1850083239,2983.39000000,0.00540000,3402591992,3402591994,1767245534416,False,True
1850083240,2983.40000000,0.07750000,3402591995,3402592001,1767245534416,False,True
1850083241,2983.44000000,0.01600000,3402592002,3402592002,1767245534416,False,True
1850083242,2983.46000000,0.00540000,3402592003,3402592005,1767245534416,False,True
1850083243,2983.47000000,0.21380000,3402592006,3402592038,1767245534753,False,True
1850083244,2983.48000000,0.02160000,3402592039,3402592050,1767245534753,False,True
